file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,70,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,70
projects/index.html,71,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,249
projects/index.html,72,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,8
projects/index.html,73,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,7
projects/index.html,74,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,41
projects/index.html,75,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,70
projects/index.html,76,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,224
projects/index.html,77,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,8
projects/index.html,78,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,7
projects/index.html,79,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,32
projects/index.html,80,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,70
projects/index.html,81,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,195
projects/index.html,82,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,8
projects/index.html,83,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,7
projects/index.html,84,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,38
projects/index.html,85,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,70
projects/index.html,86,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,238
projects/index.html,87,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,8
projects/index.html,88,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,7
projects/index.html,89,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,35
projects/index.html,90,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,70
projects/index.html,91,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,6,251
projects/index.html,92,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,4,8
projects/index.html,93,html,f2c61efb,vmlau,2025-10-25,18:45:55,-07:00,2025-10-25T18:45:55-07:00,4,1
projects/index.html,94,html,3fc7a194,vmlau,2025-10-10,18:52:36,-07:00,2025-10-10T18:52:36-07:00,2,4
projects/index.html,95,html,f2c61efb,vmlau,2025-10-25,18:45:55,-07:00,2025-10-25T18:45:55-07:00,2,48
projects/index.html,96,html,f2c61efb,vmlau,2025-10-25,18:45:55,-07:00,2025-10-25T18:45:55-07:00,2,47
projects/index.html,97,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,5
projects/index.html,98,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,5
contact/index.html,1,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,13
contact/index.html,2,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,14
contact/index.html,3,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,4
contact/index.html,4,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,2,20
contact/index.html,5,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,2,68
contact/index.html,6,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,2,20
contact/index.html,7,html,711b2aec,vmlau,2025-09-30,22:07:35,-07:00,2025-09-30T22:07:35-07:00,2,41
contact/index.html,8,html,13aaa6e0,vmlau,2025-10-15,20:18:50,-07:00,2025-10-15T20:18:50-07:00,2,48
contact/index.html,9,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,5
contact/index.html,10,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,4
contact/index.html,11,html,cccce766,vmlau,2025-10-16,17:25:38,-07:00,2025-10-16T17:25:38-07:00,2,8
contact/index.html,12,html,c23c3518,vmlau,2025-10-09,20:21:05,-07:00,2025-10-09T20:21:05-07:00,4,30
contact/index.html,13,html,c23c3518,vmlau,2025-10-09,20:21:05,-07:00,2025-10-09T20:21:05-07:00,4,43
contact/index.html,14,html,13aaa6e0,vmlau,2025-10-15,20:18:50,-07:00,2025-10-15T20:18:50-07:00,4,30
contact/index.html,15,html,c23c3518,vmlau,2025-10-09,20:21:05,-07:00,2025-10-09T20:21:05-07:00,4,43
contact/index.html,16,html,711b2aec,vmlau,2025-09-30,22:07:35,-07:00,2025-09-30T22:07:35-07:00,4,39
contact/index.html,17,html,cccce766,vmlau,2025-10-16,17:25:38,-07:00,2025-10-16T17:25:38-07:00,2,8
contact/index.html,18,html,7fdbdc55,vmlau,2025-10-10,20:51:29,-07:00,2025-10-10T20:51:29-07:00,2,17
contact/index.html,19,html,a096b084,vmlau,2025-10-17,16:38:08,-07:00,2025-10-17T16:38:08-07:00,2,59
contact/index.html,20,html,d51e005d,vmlau,2025-10-15,19:46:49,-07:00,2025-10-15T19:46:49-07:00,4,27
contact/index.html,21,html,7fdbdc55,vmlau,2025-10-10,20:51:29,-07:00,2025-10-10T20:51:29-07:00,4,45
contact/index.html,22,html,7769d5b2,vmlau,2025-10-09,21:28:05,-07:00,2025-10-09T21:28:05-07:00,4,6
contact/index.html,23,html,d51e005d,vmlau,2025-10-15,19:46:49,-07:00,2025-10-15T19:46:49-07:00,4,21
contact/index.html,24,html,7fdbdc55,vmlau,2025-10-10,20:51:29,-07:00,2025-10-10T20:51:29-07:00,4,50
contact/index.html,25,html,7769d5b2,vmlau,2025-10-09,21:28:05,-07:00,2025-10-09T21:28:05-07:00,4,6
contact/index.html,26,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,4,33
contact/index.html,27,html,230b4bf5,vmlau,2025-09-30,20:59:49,-07:00,2025-09-30T20:59:49-07:00,2,5
contact/index.html,28,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,5
contact/index.html,29,html,de795aa8,vmlau,2025-09-30,20:44:30,-07:00,2025-09-30T20:44:30-07:00,0,5
